DATE_KEY,FULL_DATE,YEAR,QUARTER,MONTH_NUM,MONTH_NAME,MONTH_YEAR,WEEK_OF_YEAR,DAY_OF_MONTH,DAY_NAME,IS_WEEKEND
20250502,2025-05-02,2025,Q2,5,May,May 2025,18,2,Friday,False
20250503,2025-05-03,2025,Q2,5,May,May 2025,18,3,Saturday,True
20250504,2025-05-04,2025,Q2,5,May,May 2025,18,4,Sunday,True
20250505,2025-05-05,2025,Q2,5,May,May 2025,19,5,Monday,False
20250506,2025-05-06,2025,Q2,5,May,May 2025,19,6,Tuesday,False
20250507,2025-05-07,2025,Q2,5,May,May 2025,19,7,Wednesday,False
20250508,2025-05-08,2025,Q2,5,May,May 2025,19,8,Thursday,False
20250509,2025-05-09,2025,Q2,5,May,May 2025,19,9,Friday,False
20250510,2025-05-10,2025,Q2,5,May,May 2025,19,10,Saturday,True
20250511,2025-05-11,2025,Q2,5,May,May 2025,19,11,Sunday,True
20250512,2025-05-12,2025,Q2,5,May,May 2025,20,12,Monday,False
20250513,2025-05-13,2025,Q2,5,May,May 2025,20,13,Tuesday,False
20250514,2025-05-14,2025,Q2,5,May,May 2025,20,14,Wednesday,False
20250515,2025-05-15,2025,Q2,5,May,May 2025,20,15,Thursday,False
20250516,2025-05-16,2025,Q2,5,May,May 2025,20,16,Friday,False
20250517,2025-05-17,2025,Q2,5,May,May 2025,20,17,Saturday,True
20250518,2025-05-18,2025,Q2,5,May,May 2025,20,18,Sunday,True
20250519,2025-05-19,2025,Q2,5,May,May 2025,21,19,Monday,False
20250520,2025-05-20,2025,Q2,5,May,May 2025,21,20,Tuesday,False
20250521,2025-05-21,2025,Q2,5,May,May 2025,21,21,Wednesday,False
20250522,2025-05-22,2025,Q2,5,May,May 2025,21,22,Thursday,False
20250523,2025-05-23,2025,Q2,5,May,May 2025,21,23,Friday,False
20250524,2025-05-24,2025,Q2,5,May,May 2025,21,24,Saturday,True
20250525,2025-05-25,2025,Q2,5,May,May 2025,21,25,Sunday,True
20250526,2025-05-26,2025,Q2,5,May,May 2025,22,26,Monday,False
20250527,2025-05-27,2025,Q2,5,May,May 2025,22,27,Tuesday,False
20250528,2025-05-28,2025,Q2,5,May,May 2025,22,28,Wednesday,False
20250529,2025-05-29,2025,Q2,5,May,May 2025,22,29,Thursday,False
20250530,2025-05-30,2025,Q2,5,May,May 2025,22,30,Friday,False
20250531,2025-05-31,2025,Q2,5,May,May 2025,22,31,Saturday,True
20250601,2025-06-01,2025,Q2,6,June,Jun 2025,22,1,Sunday,True
20250602,2025-06-02,2025,Q2,6,June,Jun 2025,23,2,Monday,False
20250603,2025-06-03,2025,Q2,6,June,Jun 2025,23,3,Tuesday,False
20250604,2025-06-04,2025,Q2,6,June,Jun 2025,23,4,Wednesday,False
20250605,2025-06-05,2025,Q2,6,June,Jun 2025,23,5,Thursday,False
20250606,2025-06-06,2025,Q2,6,June,Jun 2025,23,6,Friday,False
20250607,2025-06-07,2025,Q2,6,June,Jun 2025,23,7,Saturday,True
20250608,2025-06-08,2025,Q2,6,June,Jun 2025,23,8,Sunday,True
20250609,2025-06-09,2025,Q2,6,June,Jun 2025,24,9,Monday,False
20250610,2025-06-10,2025,Q2,6,June,Jun 2025,24,10,Tuesday,False
20250611,2025-06-11,2025,Q2,6,June,Jun 2025,24,11,Wednesday,False
20250612,2025-06-12,2025,Q2,6,June,Jun 2025,24,12,Thursday,False
20250613,2025-06-13,2025,Q2,6,June,Jun 2025,24,13,Friday,False
20250614,2025-06-14,2025,Q2,6,June,Jun 2025,24,14,Saturday,True
20250615,2025-06-15,2025,Q2,6,June,Jun 2025,24,15,Sunday,True
20250616,2025-06-16,2025,Q2,6,June,Jun 2025,25,16,Monday,False
20250617,2025-06-17,2025,Q2,6,June,Jun 2025,25,17,Tuesday,False
20250618,2025-06-18,2025,Q2,6,June,Jun 2025,25,18,Wednesday,False
20250619,2025-06-19,2025,Q2,6,June,Jun 2025,25,19,Thursday,False
20250620,2025-06-20,2025,Q2,6,June,Jun 2025,25,20,Friday,False
20250621,2025-06-21,2025,Q2,6,June,Jun 2025,25,21,Saturday,True
20250622,2025-06-22,2025,Q2,6,June,Jun 2025,25,22,Sunday,True
20250623,2025-06-23,2025,Q2,6,June,Jun 2025,26,23,Monday,False
20250624,2025-06-24,2025,Q2,6,June,Jun 2025,26,24,Tuesday,False
20250625,2025-06-25,2025,Q2,6,June,Jun 2025,26,25,Wednesday,False
20250626,2025-06-26,2025,Q2,6,June,Jun 2025,26,26,Thursday,False
20250627,2025-06-27,2025,Q2,6,June,Jun 2025,26,27,Friday,False
20250628,2025-06-28,2025,Q2,6,June,Jun 2025,26,28,Saturday,True
20250629,2025-06-29,2025,Q2,6,June,Jun 2025,26,29,Sunday,True
20250630,2025-06-30,2025,Q2,6,June,Jun 2025,27,30,Monday,False
20250701,2025-07-01,2025,Q3,7,July,Jul 2025,27,1,Tuesday,False
20250702,2025-07-02,2025,Q3,7,July,Jul 2025,27,2,Wednesday,False
20250703,2025-07-03,2025,Q3,7,July,Jul 2025,27,3,Thursday,False
20250704,2025-07-04,2025,Q3,7,July,Jul 2025,27,4,Friday,False
20250705,2025-07-05,2025,Q3,7,July,Jul 2025,27,5,Saturday,True
20250706,2025-07-06,2025,Q3,7,July,Jul 2025,27,6,Sunday,True
20250707,2025-07-07,2025,Q3,7,July,Jul 2025,28,7,Monday,False
20250708,2025-07-08,2025,Q3,7,July,Jul 2025,28,8,Tuesday,False
20250709,2025-07-09,2025,Q3,7,July,Jul 2025,28,9,Wednesday,False
20250710,2025-07-10,2025,Q3,7,July,Jul 2025,28,10,Thursday,False
20250711,2025-07-11,2025,Q3,7,July,Jul 2025,28,11,Friday,False
20250712,2025-07-12,2025,Q3,7,July,Jul 2025,28,12,Saturday,True
20250713,2025-07-13,2025,Q3,7,July,Jul 2025,28,13,Sunday,True
20250714,2025-07-14,2025,Q3,7,July,Jul 2025,29,14,Monday,False
20250715,2025-07-15,2025,Q3,7,July,Jul 2025,29,15,Tuesday,False
20250716,2025-07-16,2025,Q3,7,July,Jul 2025,29,16,Wednesday,False
20250717,2025-07-17,2025,Q3,7,July,Jul 2025,29,17,Thursday,False
20250718,2025-07-18,2025,Q3,7,July,Jul 2025,29,18,Friday,False
20250719,2025-07-19,2025,Q3,7,July,Jul 2025,29,19,Saturday,True
20250720,2025-07-20,2025,Q3,7,July,Jul 2025,29,20,Sunday,True
20250721,2025-07-21,2025,Q3,7,July,Jul 2025,30,21,Monday,False
20250722,2025-07-22,2025,Q3,7,July,Jul 2025,30,22,Tuesday,False
20250723,2025-07-23,2025,Q3,7,July,Jul 2025,30,23,Wednesday,False
20250724,2025-07-24,2025,Q3,7,July,Jul 2025,30,24,Thursday,False
20250725,2025-07-25,2025,Q3,7,July,Jul 2025,30,25,Friday,False
20250726,2025-07-26,2025,Q3,7,July,Jul 2025,30,26,Saturday,True
20250727,2025-07-27,2025,Q3,7,July,Jul 2025,30,27,Sunday,True
20250728,2025-07-28,2025,Q3,7,July,Jul 2025,31,28,Monday,False
20250729,2025-07-29,2025,Q3,7,July,Jul 2025,31,29,Tuesday,False
20250730,2025-07-30,2025,Q3,7,July,Jul 2025,31,30,Wednesday,False
20250731,2025-07-31,2025,Q3,7,July,Jul 2025,31,31,Thursday,False
20250801,2025-08-01,2025,Q3,8,August,Aug 2025,31,1,Friday,False
20250802,2025-08-02,2025,Q3,8,August,Aug 2025,31,2,Saturday,True
20250803,2025-08-03,2025,Q3,8,August,Aug 2025,31,3,Sunday,True
20250804,2025-08-04,2025,Q3,8,August,Aug 2025,32,4,Monday,False
20250805,2025-08-05,2025,Q3,8,August,Aug 2025,32,5,Tuesday,False
20250806,2025-08-06,2025,Q3,8,August,Aug 2025,32,6,Wednesday,False
20250807,2025-08-07,2025,Q3,8,August,Aug 2025,32,7,Thursday,False
20250808,2025-08-08,2025,Q3,8,August,Aug 2025,32,8,Friday,False
20250809,2025-08-09,2025,Q3,8,August,Aug 2025,32,9,Saturday,True
20250810,2025-08-10,2025,Q3,8,August,Aug 2025,32,10,Sunday,True
20250811,2025-08-11,2025,Q3,8,August,Aug 2025,33,11,Monday,False
20250812,2025-08-12,2025,Q3,8,August,Aug 2025,33,12,Tuesday,False
20250813,2025-08-13,2025,Q3,8,August,Aug 2025,33,13,Wednesday,False
20250814,2025-08-14,2025,Q3,8,August,Aug 2025,33,14,Thursday,False
20250815,2025-08-15,2025,Q3,8,August,Aug 2025,33,15,Friday,False
20250816,2025-08-16,2025,Q3,8,August,Aug 2025,33,16,Saturday,True
20250817,2025-08-17,2025,Q3,8,August,Aug 2025,33,17,Sunday,True
20250818,2025-08-18,2025,Q3,8,August,Aug 2025,34,18,Monday,False
20250819,2025-08-19,2025,Q3,8,August,Aug 2025,34,19,Tuesday,False
20250820,2025-08-20,2025,Q3,8,August,Aug 2025,34,20,Wednesday,False
20250821,2025-08-21,2025,Q3,8,August,Aug 2025,34,21,Thursday,False
20250822,2025-08-22,2025,Q3,8,August,Aug 2025,34,22,Friday,False
20250823,2025-08-23,2025,Q3,8,August,Aug 2025,34,23,Saturday,True
20250824,2025-08-24,2025,Q3,8,August,Aug 2025,34,24,Sunday,True
20250825,2025-08-25,2025,Q3,8,August,Aug 2025,35,25,Monday,False
20250826,2025-08-26,2025,Q3,8,August,Aug 2025,35,26,Tuesday,False
20250827,2025-08-27,2025,Q3,8,August,Aug 2025,35,27,Wednesday,False
20250828,2025-08-28,2025,Q3,8,August,Aug 2025,35,28,Thursday,False
20250829,2025-08-29,2025,Q3,8,August,Aug 2025,35,29,Friday,False
20250830,2025-08-30,2025,Q3,8,August,Aug 2025,35,30,Saturday,True
20250831,2025-08-31,2025,Q3,8,August,Aug 2025,35,31,Sunday,True
20250901,2025-09-01,2025,Q3,9,September,Sep 2025,36,1,Monday,False
20250902,2025-09-02,2025,Q3,9,September,Sep 2025,36,2,Tuesday,False
20250903,2025-09-03,2025,Q3,9,September,Sep 2025,36,3,Wednesday,False
20250904,2025-09-04,2025,Q3,9,September,Sep 2025,36,4,Thursday,False
20250905,2025-09-05,2025,Q3,9,September,Sep 2025,36,5,Friday,False
20250906,2025-09-06,2025,Q3,9,September,Sep 2025,36,6,Saturday,True
20250907,2025-09-07,2025,Q3,9,September,Sep 2025,36,7,Sunday,True
20250908,2025-09-08,2025,Q3,9,September,Sep 2025,37,8,Monday,False
20250909,2025-09-09,2025,Q3,9,September,Sep 2025,37,9,Tuesday,False
20250910,2025-09-10,2025,Q3,9,September,Sep 2025,37,10,Wednesday,False
20250911,2025-09-11,2025,Q3,9,September,Sep 2025,37,11,Thursday,False
20250912,2025-09-12,2025,Q3,9,September,Sep 2025,37,12,Friday,False
20250913,2025-09-13,2025,Q3,9,September,Sep 2025,37,13,Saturday,True
20250914,2025-09-14,2025,Q3,9,September,Sep 2025,37,14,Sunday,True
20250915,2025-09-15,2025,Q3,9,September,Sep 2025,38,15,Monday,False
20250916,2025-09-16,2025,Q3,9,September,Sep 2025,38,16,Tuesday,False
20250917,2025-09-17,2025,Q3,9,September,Sep 2025,38,17,Wednesday,False
20250918,2025-09-18,2025,Q3,9,September,Sep 2025,38,18,Thursday,False
20250919,2025-09-19,2025,Q3,9,September,Sep 2025,38,19,Friday,False
20250920,2025-09-20,2025,Q3,9,September,Sep 2025,38,20,Saturday,True
20250921,2025-09-21,2025,Q3,9,September,Sep 2025,38,21,Sunday,True
20250922,2025-09-22,2025,Q3,9,September,Sep 2025,39,22,Monday,False
20250923,2025-09-23,2025,Q3,9,September,Sep 2025,39,23,Tuesday,False
20250924,2025-09-24,2025,Q3,9,September,Sep 2025,39,24,Wednesday,False
20250925,2025-09-25,2025,Q3,9,September,Sep 2025,39,25,Thursday,False
20250926,2025-09-26,2025,Q3,9,September,Sep 2025,39,26,Friday,False
20250927,2025-09-27,2025,Q3,9,September,Sep 2025,39,27,Saturday,True
20250928,2025-09-28,2025,Q3,9,September,Sep 2025,39,28,Sunday,True
20250929,2025-09-29,2025,Q3,9,September,Sep 2025,40,29,Monday,False
20250930,2025-09-30,2025,Q3,9,September,Sep 2025,40,30,Tuesday,False
20251001,2025-10-01,2025,Q4,10,October,Oct 2025,40,1,Wednesday,False
20251002,2025-10-02,2025,Q4,10,October,Oct 2025,40,2,Thursday,False
20251003,2025-10-03,2025,Q4,10,October,Oct 2025,40,3,Friday,False
20251004,2025-10-04,2025,Q4,10,October,Oct 2025,40,4,Saturday,True
20251005,2025-10-05,2025,Q4,10,October,Oct 2025,40,5,Sunday,True
20251006,2025-10-06,2025,Q4,10,October,Oct 2025,41,6,Monday,False
20251007,2025-10-07,2025,Q4,10,October,Oct 2025,41,7,Tuesday,False
20251008,2025-10-08,2025,Q4,10,October,Oct 2025,41,8,Wednesday,False
20251009,2025-10-09,2025,Q4,10,October,Oct 2025,41,9,Thursday,False
20251010,2025-10-10,2025,Q4,10,October,Oct 2025,41,10,Friday,False
20251011,2025-10-11,2025,Q4,10,October,Oct 2025,41,11,Saturday,True
20251012,2025-10-12,2025,Q4,10,October,Oct 2025,41,12,Sunday,True
20251013,2025-10-13,2025,Q4,10,October,Oct 2025,42,13,Monday,False
20251014,2025-10-14,2025,Q4,10,October,Oct 2025,42,14,Tuesday,False
20251015,2025-10-15,2025,Q4,10,October,Oct 2025,42,15,Wednesday,False
20251016,2025-10-16,2025,Q4,10,October,Oct 2025,42,16,Thursday,False
20251017,2025-10-17,2025,Q4,10,October,Oct 2025,42,17,Friday,False
20251018,2025-10-18,2025,Q4,10,October,Oct 2025,42,18,Saturday,True
20251019,2025-10-19,2025,Q4,10,October,Oct 2025,42,19,Sunday,True
20251020,2025-10-20,2025,Q4,10,October,Oct 2025,43,20,Monday,False
20251021,2025-10-21,2025,Q4,10,October,Oct 2025,43,21,Tuesday,False
20251022,2025-10-22,2025,Q4,10,October,Oct 2025,43,22,Wednesday,False
20251023,2025-10-23,2025,Q4,10,October,Oct 2025,43,23,Thursday,False
20251024,2025-10-24,2025,Q4,10,October,Oct 2025,43,24,Friday,False
20251025,2025-10-25,2025,Q4,10,October,Oct 2025,43,25,Saturday,True
20251026,2025-10-26,2025,Q4,10,October,Oct 2025,43,26,Sunday,True
20251027,2025-10-27,2025,Q4,10,October,Oct 2025,44,27,Monday,False
20251028,2025-10-28,2025,Q4,10,October,Oct 2025,44,28,Tuesday,False
20251029,2025-10-29,2025,Q4,10,October,Oct 2025,44,29,Wednesday,False
20251030,2025-10-30,2025,Q4,10,October,Oct 2025,44,30,Thursday,False
20251031,2025-10-31,2025,Q4,10,October,Oct 2025,44,31,Friday,False
20251101,2025-11-01,2025,Q4,11,November,Nov 2025,44,1,Saturday,True
20251102,2025-11-02,2025,Q4,11,November,Nov 2025,44,2,Sunday,True
20251103,2025-11-03,2025,Q4,11,November,Nov 2025,45,3,Monday,False
20251104,2025-11-04,2025,Q4,11,November,Nov 2025,45,4,Tuesday,False
20251105,2025-11-05,2025,Q4,11,November,Nov 2025,45,5,Wednesday,False
20251106,2025-11-06,2025,Q4,11,November,Nov 2025,45,6,Thursday,False
20251107,2025-11-07,2025,Q4,11,November,Nov 2025,45,7,Friday,False
20251108,2025-11-08,2025,Q4,11,November,Nov 2025,45,8,Saturday,True
20251109,2025-11-09,2025,Q4,11,November,Nov 2025,45,9,Sunday,True
20251110,2025-11-10,2025,Q4,11,November,Nov 2025,46,10,Monday,False
20251111,2025-11-11,2025,Q4,11,November,Nov 2025,46,11,Tuesday,False
20251112,2025-11-12,2025,Q4,11,November,Nov 2025,46,12,Wednesday,False
20251113,2025-11-13,2025,Q4,11,November,Nov 2025,46,13,Thursday,False
20251114,2025-11-14,2025,Q4,11,November,Nov 2025,46,14,Friday,False
20251115,2025-11-15,2025,Q4,11,November,Nov 2025,46,15,Saturday,True
20251116,2025-11-16,2025,Q4,11,November,Nov 2025,46,16,Sunday,True
20251117,2025-11-17,2025,Q4,11,November,Nov 2025,47,17,Monday,False
20251118,2025-11-18,2025,Q4,11,November,Nov 2025,47,18,Tuesday,False
20251119,2025-11-19,2025,Q4,11,November,Nov 2025,47,19,Wednesday,False
20251120,2025-11-20,2025,Q4,11,November,Nov 2025,47,20,Thursday,False
20251121,2025-11-21,2025,Q4,11,November,Nov 2025,47,21,Friday,False
20251122,2025-11-22,2025,Q4,11,November,Nov 2025,47,22,Saturday,True
20251123,2025-11-23,2025,Q4,11,November,Nov 2025,47,23,Sunday,True
20251124,2025-11-24,2025,Q4,11,November,Nov 2025,48,24,Monday,False
20251125,2025-11-25,2025,Q4,11,November,Nov 2025,48,25,Tuesday,False
20251126,2025-11-26,2025,Q4,11,November,Nov 2025,48,26,Wednesday,False
20251127,2025-11-27,2025,Q4,11,November,Nov 2025,48,27,Thursday,False
20251128,2025-11-28,2025,Q4,11,November,Nov 2025,48,28,Friday,False
20251129,2025-11-29,2025,Q4,11,November,Nov 2025,48,29,Saturday,True
20251130,2025-11-30,2025,Q4,11,November,Nov 2025,48,30,Sunday,True
20251201,2025-12-01,2025,Q4,12,December,Dec 2025,49,1,Monday,False
20251202,2025-12-02,2025,Q4,12,December,Dec 2025,49,2,Tuesday,False
20251203,2025-12-03,2025,Q4,12,December,Dec 2025,49,3,Wednesday,False
20251204,2025-12-04,2025,Q4,12,December,Dec 2025,49,4,Thursday,False
20251205,2025-12-05,2025,Q4,12,December,Dec 2025,49,5,Friday,False
20251206,2025-12-06,2025,Q4,12,December,Dec 2025,49,6,Saturday,True
20251207,2025-12-07,2025,Q4,12,December,Dec 2025,49,7,Sunday,True
20251208,2025-12-08,2025,Q4,12,December,Dec 2025,50,8,Monday,False
20251209,2025-12-09,2025,Q4,12,December,Dec 2025,50,9,Tuesday,False
20251210,2025-12-10,2025,Q4,12,December,Dec 2025,50,10,Wednesday,False
20251211,2025-12-11,2025,Q4,12,December,Dec 2025,50,11,Thursday,False
20251212,2025-12-12,2025,Q4,12,December,Dec 2025,50,12,Friday,False
20251213,2025-12-13,2025,Q4,12,December,Dec 2025,50,13,Saturday,True
20251214,2025-12-14,2025,Q4,12,December,Dec 2025,50,14,Sunday,True
20251215,2025-12-15,2025,Q4,12,December,Dec 2025,51,15,Monday,False
20251216,2025-12-16,2025,Q4,12,December,Dec 2025,51,16,Tuesday,False
20251217,2025-12-17,2025,Q4,12,December,Dec 2025,51,17,Wednesday,False
20251218,2025-12-18,2025,Q4,12,December,Dec 2025,51,18,Thursday,False
20251219,2025-12-19,2025,Q4,12,December,Dec 2025,51,19,Friday,False
20251220,2025-12-20,2025,Q4,12,December,Dec 2025,51,20,Saturday,True
20251221,2025-12-21,2025,Q4,12,December,Dec 2025,51,21,Sunday,True
20251222,2025-12-22,2025,Q4,12,December,Dec 2025,52,22,Monday,False
20251223,2025-12-23,2025,Q4,12,December,Dec 2025,52,23,Tuesday,False
20251224,2025-12-24,2025,Q4,12,December,Dec 2025,52,24,Wednesday,False
20251225,2025-12-25,2025,Q4,12,December,Dec 2025,52,25,Thursday,False
20251226,2025-12-26,2025,Q4,12,December,Dec 2025,52,26,Friday,False
20251227,2025-12-27,2025,Q4,12,December,Dec 2025,52,27,Saturday,True
20251228,2025-12-28,2025,Q4,12,December,Dec 2025,52,28,Sunday,True
20251229,2025-12-29,2025,Q4,12,December,Dec 2025,1,29,Monday,False
20251230,2025-12-30,2025,Q4,12,December,Dec 2025,1,30,Tuesday,False
20251231,2025-12-31,2025,Q4,12,December,Dec 2025,1,31,Wednesday,False
